iterationNumber,portNumber1,message1,portNumber2,message2,ledcontroller
1736,1700,eXw5o7ED,2313,5u3IIhfg,0
1737,1564,8ofW,1606,CDnL,1
1738,3775,eD9TkYHa,6019,yMkkZshf,0
1739,9406,xQ8Sua,1461,9RFFvD,1
1740,6907,LLI1B,3565,1dwuV,0
1741,5669,98bKeJrp,8266,S8YG4WDC,0
1742,1510,vIqNvSd,8694,P4iTAzz,0
1743,7708,ZIBTZw,8220,mmSjsn,0
1744,1387,xXYY4,3497,YG0qc,1
1745,4541,hSphrDiL,1666,rRa9KoOm,1
1746,9257,sLcU9mK,7187,jeEVbkf,0
1747,5767,r02I,7592,xIfo,0
1748,3007,pubrQ,3934,DWeaa,1
1749,3961,doHDlLO,5838,mxFywlR,1
1750,2773,XkOktx2g,1457,nqAXcYxg,1
1751,2127,dbnlt18,4817,fIvIluo,1
1752,7510,bATalH,3391,pD5nAd,1
1753,7218,APBLJPw,3498,r5pRTlg,1
1754,5733,4YTr,2481,srkA,0
1755,2930,C2br2,5729,LmU3j,0
1756,7332,rUJBZb,1975,VRTVwi,1
1757,7529,v9APfB4,1078,LbXKSht,0
1758,5844,9waMIRBo,2274,ZKk6WDCk,0
1759,6095,CP591A,7250,ynFu4w,1
1760,9109,MlkNkVNz,1031,j5Yk45Zk,1
1761,4134,K4PrKjI,9014,pzIoqpG,1
1762,5013,eOCj,4634,Sr9c,0
1763,9144,ukECgJ,7910,m4nt1q,1
1764,7342,Hb65OoQ,1402,X2y11lC,0
1765,6645,iYhjF9yn,9383,8c7DLhw5,0
1766,7048,IWRLEGy,8515,l45f71U,1
1767,7987,LQn5cg,3523,ikrnVU,1
1768,7475,xcGzx6,6931,RQaVBq,0
1769,5421,ttG2g,6207,f05ht,0
1770,2484,n8asKC,9609,C4FnqK,0
1771,9448,oCpLw5,7865,gFQ0BQ,0
1772,3092,3FqUsB,1523,twcrFy,1
1773,6576,XkreCxA,4654,IonjuPw,0
1774,6633,FyRTdE,5172,RuIxyO,0
1775,7361,cEmref,3542,Ti4ND4,1
1776,8312,5Qu2fmg,7617,oPsKOAV,1
1777,5174,u6WJ7o,8882,iFRyRz,0
1778,7304,AuB2gDm,4274,bjB6JhG,0
1779,9450,zfxugmni,7265,ckDOBuCu,0
1780,9514,rBmQ,8668,LNK0,1
1781,2378,Rj1Q0kK,5381,iL2TEuW,0
1782,6142,PCFqMq7u,2572,AEcvuSEI,0
1783,1107,wONAfUA1,7984,oHIH2ZMh,0
1784,7105,CPiNFv,7637,hkHVUb,0
1785,5436,na1sDUPv,4444,fI7WEa29,1
1786,1482,1s9a,9016,xWoD,1
1787,9518,a0cpr,5144,myW3x,0
1788,4055,0VFo0,5520,elLok,1
1789,5063,25H9,1202,qfFn,1
1790,5621,ZxJLUhH,3949,gK4xqCb,1
1791,5236,N3StlEk,8962,yeH9DBa,0
1792,5826,61Oh,2791,AMuQ,1
1793,8534,MRTK1SI,4963,rFww7oD,1
1794,2112,rWzK1IW,4387,VofC50C,0
1795,7355,3n2M5,2015,gjdg2,1
1796,2310,Xh5WSv,5457,cJqfyl,1
1797,4532,qpTb,5881,hxC7,0
1798,7879,XpmtfZGi,4052,l0HVIHIt,0
1799,2475,qjmpC3CH,3640,1w9vRu3R,0
1800,7240,njVQujG,7696,6tFVGD2,1
1801,1314,IFAR07P,4842,kdvzNSR,1
1802,5014,EYp959,6352,mM3jF3,0
1803,1263,c5hB16B,2302,SaLHouU,1
1804,1778,0YwhJ,4076,lnFdz,0
1805,5719,IxGEK,5073,Opb7r,0
1806,6685,WRA1Hgv,1972,YlwvFmL,1
1807,4383,zy7P4Ny,1373,91Jsqyt,0
1808,7467,7LZBsTYR,5150,1WaHQ7sM,1
1809,8015,RaHW6e,3002,yv9Cru,1
1810,5202,iRPk,2612,w4oC,0
1811,9020,0FQhbzBo,1640,0I8xLuzf,1
1812,5089,ZGZC7,5035,jHn0x,1
1813,7382,hE9r,4717,XCRz,0
1814,9930,NYyB0u,2634,ZnyM6T,1
1815,6859,CJECaWm,5088,uk8sFlB,0
1816,7412,ngV698,1560,nF06j6,0
1817,8662,DN5WNPu,1407,4N0Hre3,0
1818,4265,MzTgN,6024,8zQ8z,1
1819,5220,egRQ,1635,F6EO,0
1820,4819,C5A52,5052,5j6wF,0
1821,3977,E43K6rSe,8544,CaQP3cw5,0
1822,3184,F7sZ0L,9210,vOIFLT,0
1823,3695,A1pEidX2,7002,4tTKLJL2,1
1824,3611,mkBBFJ,2644,XpZbav,0
1825,5992,yTdvgX2,8235,yCaxn61,1
1826,1777,8l116k,4053,Ei0v07,1
1827,3522,o5GpJm,6373,a1fPhr,0
1828,4029,8w61O,5056,rTMyX,0
1829,4960,BHdX68Jw,3070,7rTtSBNH,0
1830,4096,MlG3Bb,4949,9z84xe,0
1831,7130,I50qFT3t,6068,DA6fd3fI,0
1832,4326,PpCoR6,4138,dy0yWs,1
1833,7449,WBcw1o,4361,Y7XVGz,0
1834,7012,wVDlaF,2712,FcS8EJ,0
1835,9373,UVVhD,1148,fRsJV,0
1836,9527,47QBedh,6229,ZFW6WNT,0
1837,8611,Df2prL,4066,NByxBt,1
1838,8259,4vNEGxnm,9201,AcwremG9,1
1839,1665,KqplpGEK,2839,5yoCvKSP,1
1840,3997,1Lt9U4g,4334,pza7ta8,1
1841,9145,b5mba,2919,r65Sm,0
1842,5597,mMBGKu,5711,Xq9qBy,0
1843,1267,x8aAAajP,9108,zwFBaSCJ,1
1844,4419,jRa5,1883,d1Ok,0
1845,6984,sBuex,5642,KZ1kx,1
1846,5000,tVRdTgmM,8840,Br6hJndk,1
1847,8035,grY79WKq,8815,lGLptjlp,1
1848,9627,fKE1,7120,vVCF,1
1849,9475,7lW2tGm,6814,sbbFnfV,1
1850,1590,nkN65WQK,8060,8mBbsgPI,0
1851,1915,MAbdY1wA,8587,AoKIE6yk,0
1852,5517,KnMdQj,3491,erGJzD,0
1853,7896,ZmIZ8Xq,2146,AndYZdn,1
1854,6413,DCzhwi,4121,GPRnC9,1
1855,6226,WkxfGK,3512,mTSeTU,0
1856,6319,lpAds,7299,AXkmk,0
1857,9301,O7nDC,9248,JGRzg,1
1858,6240,t3lSRpv2,4191,abvVt88K,0
1859,5975,WpLFznf,9215,prNETxM,0
1860,2454,wuMQ,2264,UvNC,0
1861,9543,qWkeFUkA,1090,GotnxKnQ,1
1862,4270,nXvzln3l,5774,TPIh85u7,0
1863,9388,vNwU,4951,rc9r,0
1864,7836,CqCk,7674,YALa,1
1865,9707,tw9RD,2760,P1TIS,0
1866,2350,ywgX0,7500,VECQt,0
1867,2729,ijsl0I7i,4077,573OGwC6,1
1868,9920,xKH2QhH9,3527,1ER5he5b,0
1869,9227,UiE25S,1631,79Ttab,1
1870,3677,ZWa7XAe,8712,3sGAFgp,0
1871,7288,1mIj,7762,iCK8,0
1872,7133,sCEm,7649,OjPh,1
1873,6270,2jCEyZIh,5704,v7FVdYrH,1
1874,9564,BmJ3,9959,QnOf,0
1875,3641,IZSFp,9377,BChk4,1
1876,8907,DeXBFND9,9701,ac1YO2AO,0
1877,2554,ysfId,7376,Nvfi9,0
1878,1650,WnfR,6183,STOo,1
1879,8008,HpxU4PJd,5632,0jxPrGre,0
1880,1396,ElD9,1061,0Esw,0
1881,4846,CF91uS2u,6165,4nKA1x8I,1
1882,4389,EwFKj,1852,nXPRN,0
1883,8950,Cy0pHAZf,2067,49u3RFtt,1
1884,3812,jTGCrBVe,5465,LmfqjovX,1
1885,9572,c3dAdFgf,4594,wGMTc5mI,0
1886,4900,laIpgK,2670,hhlExk,0
1887,4224,rjnisbhv,4516,GxhwQqfr,0
1888,5251,X1IbT,3974,nv44r,1
1889,6152,KaWokH,2392,xsbwYG,1
1890,5473,G3nCmQc,1797,DHZfwxX,0
1891,5460,FJKFkttB,8362,a72kKOpd,0
1892,9949,vnn4b,6750,u0L19,1
1893,9639,JpsB,9502,QENo,1
1894,9363,95VncOaR,8563,uC4F3dzJ,1
1895,9183,bBrwTQ,7515,zSBpSu,0
1896,9128,mPS3FdEr,7960,u1g73YaW,1
1897,6522,tjLmFVg,6579,ZyUobog,1
1898,5199,9BJiQR,4129,wP2hXV,0
1899,5148,QWyt6rx,7858,Ue4XmHc,1
1900,7396,E8HZZWuO,4402,etiCkawB,1
1901,2717,On0VO4B,5017,HZiXZ7s,0
1902,3787,LPg8mi,6975,RhQwv7,0
1903,5490,15Io,7918,Hrlc,0
1904,7911,C8P3sM,4751,4kFU32,0
1905,2924,skIwmq,2495,wMn3kX,1
1906,5584,mg2DA7Ch,9503,nEY5OrDw,1
1907,8176,FX9OMU3,9206,FUMy4Yj,0
1908,9964,DUwoV,2241,u3NNv,1
1909,4976,1y4U,3872,RqIk,0
1910,6836,yQdtmC,8042,51cfCy,0
1911,7016,PzwAQ,7588,yvWQ3,1
1912,6427,MEtT,5818,tTW1,0
1913,8873,xvWJE,3902,xensS,0
1914,8175,Mgy0Hz,1273,PK7WVy,0
1915,4973,6yfJf7a,4917,vG2O4WD,0
1916,1311,RTeEH,5783,qbDz5,0
1917,8087,HW46,4184,J3nR,1
1918,6634,NhWgga,9888,2uQWka,1
1919,8838,aBFy,9963,KyDJ,0
1920,7252,Fyj7y,9923,wChy6,1
1921,7384,qlSog,4561,2xWQn,1
1922,8915,Eh2W1v,4058,OWceJr,0
1923,1251,7rJh8,2005,Q21Du,0
1924,8133,cjbCl,6091,5gQAU,1
1925,4756,PKRdh,6626,HL1A7,0
1926,4072,nSp45Kf3,6958,vWMqti9Y,0
1927,6623,UnRLL,7924,vet5q,1
1928,2993,KXNCVm,5330,LD9T26,0
1929,7568,eRTB,3862,Lk6H,1
1930,2035,7fBQ,7628,yQW2,0
1931,4112,JYl4Dc,9123,WJbxBP,0
1932,1068,Kx9R,1406,C2U8,0
1933,8124,ewbXm2j,2352,Bt18902,0
1934,3000,7pmQuip,3792,k96vU04,1
1935,9378,Bj2VvE,9993,bYV2B6,1
1936,3753,LKufgEx,5501,WGY5v28,0
1937,5803,mRYqhm15,2749,wSxpZz5i,0
1938,4446,vpph7i5r,8804,LZDGfLRR,1
1939,6825,z8Xb,5800,9E9J,1
1940,2306,UeFXd6S,5437,hzrlu5A,0
1941,5579,4x79Ycdb,5308,bNlcUnvG,0
1942,7271,Pny06K,2038,L4dnMT,1
1943,8919,VKyxKE,7062,m2DUHk,1
1944,4833,0kwd8UJ,4767,mSJzGJ9,1
1945,5648,fBOnuz,6326,7LzKNN,0
1946,3896,TPKa,9225,aBGG,0
1947,2806,WAQ4W,9792,YtkVn,1
1948,1139,e9p5Spd,4952,LMxevtV,0
1949,8471,Yn0lP,5630,87tUM,1
1950,1768,ddDyKu,3067,FBNAWY,1
1951,7014,awiza,8718,2s8if,0
1952,4602,bGXGHh,3928,yjFdbK,0
1953,6789,5dxAy,2485,bZMAn,0
1954,3890,N38O8oKF,2293,tfyWc04w,1
1955,4954,cBNQKn,8806,Co5Sze,1
1956,1363,sLbZf,9821,iCzXm,1
1957,9142,S72KhM,4904,MI7uPR,0
1958,7401,LTsxQ,9765,SgKD0,1
1959,7612,CR6qhQd,1417,al0Lbnc,1
1960,6363,Py17di,8469,FZx5sr,1
1961,2376,Sz1pWd,8902,qfK8x5,1
1962,5984,cEeK4L,7641,qh8iD7,1
1963,8028,2BoZtlN,6035,M88pyZI,1
1964,4263,7qdN,7139,XUZB,0
1965,4143,wpMWKc,9686,0GelLJ,1
1966,8708,2UePB,6307,bWbeh,1
1967,2023,Gqs43,6642,xTzop,0
1968,2200,na5g,9462,DYOO,0
1969,6279,hcZsoq,8383,SlC1Tv,0
1970,2704,EBzN,9162,KDaa,1
1971,2776,eCUuIwe,9107,IH5yYlw,0
1972,4103,jaeiYu,8470,BRmtis,1
1973,9900,lt96uEcG,6944,yhcIC0jg,0
1974,5771,W9Cp,1894,eHS5,1
1975,2078,8ivV,4866,MDRk,1
1976,7679,Egnr9mg,1371,nryNH3J,1
1977,7716,68sN,1196,4nsn,1
1978,8732,JqbMU,5542,b5YPZ,1
1979,4183,tDb5,8155,XDLf,1
1980,5950,gxId1,9392,IB4HY,1
1981,4073,Zf2Cvxm,5920,AuKMP2M,0
1982,7337,yT2sugP,8200,TrmY1Kp,0
1983,6705,WtxL6MaS,1729,6wswh29c,0
1984,2233,3ymiR,4501,zSRrW,1
1985,1386,IGam,6564,KxlI,0
1986,1803,WlmUAyt,9859,FeM10lm,1
1987,9010,ogrykp,2194,5M8oTm,0
1988,2868,Qd1X,5961,naIf,0
1989,8657,JignAU7n,5016,1eDa9V2o,1
1990,2675,syArwib,6545,sMlNw8F,1
1991,6397,mWDDSfTk,3224,FjXyQ0N5,1
1992,6419,s0zbQNk3,7363,bBcZZdpK,1
1993,2876,OqOME,1275,3vBe4,0
1994,6347,F4bz7I,5078,MQrjj1,1
1995,2903,0OOHtnxK,3886,hOVyrfCY,1
1996,4019,FLX5PTvr,1508,YTec5dIV,1
1997,7720,8Lv6G,5379,ONbEO,1
1998,1059,Zt6gd,7352,grgjv,0
1999,4522,Rs2PWaO,4945,Rj6rQHZ,0
2000,4645,VOOQjN,6219,uOYfJ0,1
2001,7217,2W9jbBq,2929,vTbszHt,0
2002,2272,bY2WcA,5219,oT4Laa,0
2003,2799,GDR2h1oQ,7198,XLM5YQPg,1
2004,8101,LmOWj,6110,WclRP,1
2005,1764,2U33,6288,LLLN,1
2006,5799,c5cgie,7151,GXQN6c,1
2007,3622,7jGX,2472,wfPs,1
2008,2255,Uvo0,7214,nnwP,0
2009,4150,srWyN,8669,eBbuq,1
2010,9208,sdtoGy,9961,9dOTPA,1
2011,5129,E1KT5,8896,KgEIr,1
2012,8464,wDH5HKAU,2085,Zn9Mcm8q,0
2013,9748,P1ETAF,3957,TSnBRw,1
2014,5952,7U1Lq,9176,Sxwsz,1
2015,4928,W8DO,5707,2ZHv,0
2016,6941,AVtYDFgC,2601,sHZleD0E,1
2017,9602,2IlFD,6398,eXJm8,1
2018,3356,Lk5d,8771,SYmz,0
2019,2191,aE9Vq,3179,IJE2l,1
2020,8452,nbDg,2061,HNLg,1
2021,6337,V3TF,4740,HQT6,0
2022,9266,dBOLI,9042,wWZS7,0
2023,8360,tV9njjGK,6560,kXLFTAvw,1
2024,8580,Oc12Ep,9478,l1aQ6m,0
2025,1385,63d0Z,6952,Qjvqd,0
2026,7809,Bh27,2353,7b8e,1
2027,2655,u9ZB0,3906,yV8Rd,1
2028,1324,AoE2MM0,1554,rH6YjHR,1
2029,1702,rBHUAu,7746,0Nedrk,0
2030,2593,DZKi4,9704,L4ufu,0
2031,9470,NN5Si,4415,9ybI0,0
2032,2857,xodGz,4771,7JsSC,0
2033,2356,u39IkY,2371,665nEO,0
2034,2230,sbsDNl,2028,JjkNXp,1
2035,2707,wfO6HbxV,6383,AOxJ6WAP,1
2036,5564,TnmWvx4A,5294,lFLx6ArS,1
2037,7582,be5f,9594,PtmL,0
2038,2466,YYJoxH,1663,HjpVn5,0
2039,5355,SzrG,5960,F3SB,0
2040,1732,MCwvO,8081,x14D6,0
2041,8438,C99Ik,4050,j98h5,0
2042,8347,JmSc,1268,8otu,1
2043,6214,I0Ds,2977,e6Zc,0
2044,6016,1onZ,1896,C11a,1
2045,2491,lsdfHMA,6969,2PiytUd,0
2046,3999,YN0ICdY,6562,1li2w4n,1
2047,9549,53rutM0,7767,CEtyRq4,0
2048,3683,qalJ,9794,jVS9,1
2049,2173,331ow,8612,5CGzi,1
2050,9974,w7v6Q3,9778,Slzose,0
2051,6962,XNAmjZJ2,8809,YUiZHODh,1
2052,1651,zMqHX6r,8936,jI34YUS,0
2053,9759,2fz8,8215,SqV3,1
2054,1474,rmrU,1309,FF2X,0
2055,8010,a0QZ95U,2620,G0IVT1x,0
2056,8404,hsiimieh,8389,s7WLtYXz,0
2057,3892,xjpcD,2808,9AcE3,1
2058,7786,Oe1gm,8832,yukEK,0
2059,7742,JWabmann,9642,NqCBwzD8,0
2060,3384,gLDFYJ,7758,TUenJA,0
2061,2244,D6pb,8621,VBUP,0
2062,2311,fkPJkgSl,2840,ITNXy9PN,1
2063,3921,CkEZ5Pv,1190,m5Ne3bt,1
2064,1497,EUYYjS,3987,tHBno4,1
2065,5559,SFAaOQ,6982,gzNq0H,1
2066,3877,5yOtz1,2658,cfQl0r,0
2067,3338,KPoTj,6025,XD7Ca,1
2068,1476,SSi7,8294,ryDc,1
2069,7476,7Zr3JZyd,4605,DbMWAuh5,0
2070,2108,7aZ44J,7399,gR40Zs,0
2071,6236,eB4l,9718,TTJ2,0
2072,7629,Esdn,8288,xBtK,1
2073,1801,XeHc,4033,TjCr,1
2074,5504,n3nPbtNE,9696,OypJN1mG,0
2075,3065,ZHoN7uB,8328,OnTb4PZ,1
2076,8283,b1hcMHAX,2009,6NG40eBA,0
2077,1300,tSJBZJ1,7422,KbjNy6C,1
2078,1613,XNvz,5173,2zM8,1
2079,2774,Cro5,7106,c3O8,0
2080,3388,U7UieVLA,9752,rPQZ4ol5,0
2081,4332,Xvu3U4u,6824,OtyAgMW,1
2082,7827,RBW2,9337,uBEi,0
2083,3618,faPH,1833,ykAJ,1
2084,5273,jpU5g3d,9800,AlIef0i,1
2085,7009,ntkSpucc,6074,Wt5i6HKu,0
2086,7174,mKAe0srh,4116,JRrP6ihN,1
2087,8338,zPkO3T,9499,0Bv7Wu,1
2088,9083,zGjbwPV,8078,R0yaug3,1
2089,6816,pj6P,8791,hexX,1
2090,9460,CEzNU,6278,YLEIW,1
2091,2588,Febkk,3435,zD7Oz,1
2092,1825,csfjsNd,9912,EuS17qc,1
2093,4916,UunWh,3840,33cM7,1
2094,1652,lv9C,9551,tc1X,1
2095,7991,DlYGsdm,8800,oyTsTzp,0
2096,5914,QSLspR,1092,M5xyEd,1
2097,4484,B2nHLP10,1080,HfEfpjpD,1
2098,8520,ZEqqXy,8693,RGLLHs,0
2099,6728,ckce3W,3701,tdYiUj,0
2100,6267,ZMGkB6,5338,tRayDy,0
2101,8720,cznbdr7,8737,OJn92Pe,1
2102,5596,oDreg4IE,9981,q8iGTbut,1
2103,4328,2WJKYL,6770,cAQPKL,1
2104,4159,nTfpCwE,8170,lEtmMCR,1
2105,6940,YreFnWT0,6572,K1nleryf,1
2106,6516,lA5GkWVb,6378,jvbD9FCj,0
2107,1869,UGAgWW,4341,qqvOcp,0
2108,6659,ozcsRJDP,8394,zfwMyR60,0
2109,3976,T0ID,9835,DuPR,1
2110,6967,yB25EBj,4120,4dp4h3h,0
2111,9486,MhtTFRh,3386,0CbPxl6,1
2112,4014,ApU0,2025,xxsC,1
2113,5215,HEwuLP,8855,RyndAS,1
2114,6070,4EvIWO35,4448,bBjO73M5,0
2115,4891,M1Cyfr,4855,yGXud6,0
2116,7949,VxZk,9648,Lp6T,1
2117,1748,1tgG,5806,z8jd,1
2118,3330,lOjO,9290,i64t,0
2119,5814,s5kHQQQ,5415,OVzROLW,0
2120,4902,oA58HeW,6924,OvqypNW,1
2121,1563,0y0ZRYm7,5314,SNNTaEwU,0
2122,3789,t7TtC6b3,1184,NX60B8DK,0
2123,6968,lP8u,4848,EDoo,0
2124,1909,8mgt,5389,G4bE,1
2125,4982,Oz29FIm,3155,wenOb8o,1
2126,6387,6uwToA,2597,tpGSzE,1
2127,7457,bJGZ1v,5468,VbGAiU,1
2128,2251,Ub7H5,6990,Pwzy6,0
2129,4422,2zqT,9192,urbg,1
2130,2328,ABANTHAo,8201,gA1pmJrD,1
2131,6076,5DpbP,8910,a71BR,1
2132,8867,y6DNpoOk,3735,pZZYXI5g,0
2133,6407,iUMvcaX,5660,jsAddcw,1
2134,1507,syToTFQ,4070,RexJvch,1
2135,1215,WIFf,7211,31Xz,0
2136,3241,gjDHdyzm,3752,wMUObpDc,0
2137,9237,MqTkhc4,7748,sgVkbel,0
2138,7631,lC24A,4124,RSaQZ,1
2139,3008,3VyTx,4000,UrHJ1,1
2140,7897,jTG2g,9987,sNHlD,1
2141,9720,4Zgu,5145,eGPW,1
2142,3975,eHO63,8376,qIuol,1
2143,2113,lkS6KvlF,6235,XCymuZpO,0
2144,8093,n0jxRJj,1357,dIvyuJc,1
2145,4208,w7QUG,1514,2VGiQ,1
2146,1904,lICWxI,7321,9X3jKn,0
2147,3601,fzuZ,1670,lRKK,1
2148,2741,JUfd,7861,7ivO,1
2149,1304,LT6vKc,5924,aJmy67,1
2150,3848,7M9QIpf,4095,64Uj6LD,0
2151,6538,GbvpcER,8877,lkDiseZ,1
2152,3577,Tesk,5810,oUTx,0
2153,2227,L06q,6108,KYJ0,1
2154,9037,0kDvDS32,5525,w3qXwhXd,1
2155,9823,nqAwmuf,2824,MgoQUNW,0
2156,7776,l0nHzgi,9863,zhFVkqF,1
2157,5364,HMqzbzp,4039,EWie6xT,1
2158,8942,2UuA,7306,wps3,0
2159,2426,APLFBcN,9413,mBDwfLE,1
2160,2538,4fpARn5,4799,5vIgJlG,0
2161,4407,a0ci,3583,okKt,1
2162,2625,gtJL,4119,xvCI,1
2163,7942,Ye26Y,7121,A4Pv0,0
2164,7698,Ju7WwV,1757,Q512y8,0
2165,2711,GI2D3DY,5182,vraI2Ge,0
2166,7986,8XdPtvn,8790,SXkWwjm,1
2167,1734,2u9TGI,5339,05Rsyi,0
2168,2031,wrXIc,6914,IYARF,0
2169,9860,TvGYjg,9341,bb6ViB,1
2170,3004,PQtzlaI,3505,ox6smTC,1
2171,8976,u8Sj,8189,fm5V,0
2172,8117,FeFcFy4,7525,5K5XuxJ,0
2173,2642,ORVgzJXX,9073,gqoZLubw,0
2174,9895,wpD7yVro,3692,pAk1XgUQ,0
2175,7752,SDYLNDVz,8194,J9LGc7ct,0
2176,6992,6VrBV,9021,q2wTK,1
2177,6711,2FQfX,3582,5IafU,0
2178,3922,rjVKVH,6394,9blvbN,1
2179,8932,LYuFdpGP,5943,SjlmwJo8,1
2180,5966,FMG3uN,7549,WUNb31,0
2181,7320,7M1rR,4687,KAJwd,1
2182,3717,VZ3pYIE,6388,HV6kE0L,0
2183,9419,IyUy,5785,ofEz,1
2184,5747,YD2fj,6156,4xUm5,0
2185,6855,wtXtCio,3687,7De3KmF,1
2186,2512,oKbkH57l,9917,hqGoLKUJ,1
2187,3492,Nnw9,8214,I676,0
2188,5346,IWcS9NX,3270,Jd7yBLI,0
2189,1798,W6PghC9j,2433,JO3njHDO,1
2190,2385,XUdPf1A,8385,eW5nBdO,1
2191,8258,AHz4pg,6957,pybA2s,0
2192,5387,rezy6Vw,5209,YfPw54F,1
2193,9398,BEAqloJ,7298,3ENt62d,1
2194,5292,qzuYg,8870,87gPZ,0
2195,8946,TYuB4CH,5357,CThH005,1
2196,1853,VdNQ,7451,SWcW,1
2197,8592,J2io,9713,1O0v,0
2198,8441,qdrD,9592,TUer,1
2199,4843,EOYOsG,3738,nae1RH,1
2200,1567,BXZHhc,9256,9tmuOs,1
2201,6989,xQsch3,1929,IM8IIw,1
2202,6808,IpFmaVa,9631,CCnowMs,1
2203,5567,9VVaFEi,3045,8VhUYaQ,1
2204,7362,xc4QWFW,1918,M0MUIwR,0
2205,6768,aMqO,3544,YDrE,1
2206,5551,AqNOLyb,7143,8rIx4El,1
2207,8922,ohEsBC,2404,iSHXbz,0
2208,8369,Trzf1TA,4852,cn15bas,1
2209,3615,YGfIC,7438,mt6Jw,1
2210,7807,hJecOY,2236,GoWhDM,0
2211,7997,ZnYVtQQ,5186,oRjJu4I,1
2212,8236,5G8DueLZ,1125,FcIpXNRv,1
2213,4863,kyj5ooY,1279,83vLXQ0,0
2214,8177,T2uTno,9562,QTsfXK,1
2215,4611,7SlLEfWb,2800,2LWfwu6g,1
2216,7877,4SM2,6396,Ja6j,1
2217,5687,eg84PX,8604,cl1xHL,0
2218,9268,i9zU,3190,mMoF,0
2219,8249,yxYcyIl,6883,7PvIPm4,1
2220,1634,KbEzw5,7738,65JxQm,0
2221,1571,6EgDwY,1440,PfdYNC,0
2222,2075,UriAx,3240,Wzz2q,0
2223,3237,TDAz,8561,cbnD,0
2224,3175,rhnW,9612,syHc,1
2225,4623,v9mVHK,5809,PJri9Y,0
2226,9620,scJud,7787,peVS5,1
2227,4715,X87rEvP5,7665,VMUTnCnu,0
2228,2040,KCYRYJN8,9675,erEcmw2M,1
2229,5590,NHA93,2935,vPUtQ,0
2230,2176,7f6kHg,9808,5woU9u,0
2231,4091,od591VeE,9098,BKZg4mJA,0
2232,7350,Qrk2R,8443,a9CPh,0
2233,4729,SkiXL,6585,Emxjr,0
2234,8038,0RhTl,2530,PWEYp,1
2235,6499,sqsNVzh,5686,wZqpvsF,0
2236,5362,cfPyE,7990,4fFG1,0
2237,3663,425bs,5922,mUSnf,1
2238,3419,aQv3C8,8463,bWCFfj,0
2239,6829,kThikp,2234,MtoZ9y,1
2240,1528,rcPTv,2304,gF0FM,0
2241,9271,Yvpc8s,2950,Cl0YZH,1
2242,8898,hb8iaD9d,4869,HCzkqmfa,1
2243,2915,IM3q,8970,tbnk,1
2244,3292,OWBNd,2270,g5Fdw,0
2245,7297,XXgy33N8,8210,mDUt0WzD,1
2246,6683,xPffRQw,5469,jwq7Ryp,1
2247,3306,BQIGgQ,3517,FhM1ZK,0
2248,2614,fMDzMoFF,5259,IAye4Nrn,1
2249,9952,4Tduk,2520,UfPOc,0
2250,6974,v9UrYms,3841,ZUVkKpb,1
2251,3423,CttyPL,3797,BQA5B2,0
2252,8511,ko7t5,4673,7u5Gi,1
2253,9292,1XsTwwB,3458,FV1rFF3,1
2254,8802,QEbfbT,1985,0rhKOT,0
2255,4774,1w7nAclN,8025,U6OgzVcd,1
2256,2046,Be81nli,2170,ZhIfAGv,1
2257,4447,VndXD,3755,Nn92I,0
2258,5309,kYT8N,3493,Fco5R,0
2259,3569,NNzpC,2473,bSnQw,1
2260,5649,i3otl,2568,l7Fis,0
2261,1100,Z8Bp2bYG,9997,h7vBD6is,0
2262,4626,2pc2Ni,9421,X3PeTJ,0
2263,7379,RBbL46rf,2548,fearReQR,0
2264,1370,MBq5w,9641,xndRq,1
2265,3599,htRYxFc,7669,LojuCov,1
2266,9480,zZ6jo,7339,Bm7nC,1
2267,4042,Kl8wPd,2522,hpaBcr,0
2268,1982,E1Fejd5o,3211,RE4mlt8s,0
2269,5084,Yu0IoMnv,2402,eo7enDz9,1
2270,9165,ZNPn5,6086,i63pW,1
2271,3581,8TVUWqoh,8740,JtpzZins,0
2272,5003,OnqOk,2462,19tLo,1
2273,8341,wzxo,3538,HynN,1
2274,9724,R6yzZh,6187,tY9Tr7,0
2275,7262,l9Tv8,7718,udzR5,0
2276,8581,WAw2miE,7891,dhIWNnr,0
2277,2748,hjpk9dOs,7788,3c9i7MEf,0
2278,5608,bFsKU,3682,Tcqkq,1
2279,2922,HswrZON1,5196,H82RtS1f,1
2280,5488,bH2eXoOK,4082,wKQEXNNc,0
2281,4699,L4VBRNwD,9358,sYSGvzfS,0
2282,9324,6LHc9N71,5206,n5vGpkD1,0
2283,6202,275xgC,5874,Oyd7tX,0
2284,1110,j1EP8E,6249,fXOe1C,1
2285,4243,WGfWJN,2386,tKBHNg,1
2286,2737,KWYpK9,1400,4cgKH7,0
2287,2020,dV6FX,6898,SBMsY,1
2288,2094,Y2xqK8,7943,JdeAIT,0
2289,2292,50LwgB,5203,esJE8P,1
2290,6709,c69ZPdWG,5863,Xeg8R9Wo,1
2291,1697,LaSG,5955,x19d,0
2292,9143,JXzbrM,9405,Sk1LiH,1
2293,4784,fSHu,2796,QmmF,1
2294,4382,Wvkoa,6667,Yz5jV,1
2295,7506,bh7BF4,1742,ueHPbZ,1
2296,8914,uinZ,6448,mrFT,0
2297,5383,ehokp,3899,l7BTj,1
2298,1081,gaMMN,1260,GWBRX,0
